   MJD       EECO-REF    NIST-REF NS      DATE    COMMENTS
=========    ========    ======== ==    ========  ========
 57640.5        0.0         0.144 6  
 57641.5        0.0         0.159 6  
 57642.5        0.0         0.177 6  
 57643.5        0.0         0.196 6  
 57644.5        0.0         0.218 6  
 57645.5        0.0         0.241 6  
 57646.5        0.0         0.268 6  
 57647.5        0.0         0.295 6  
 57648.5        0.0         0.320 6  
 57649.5        0.0         0.349 6  
 57650.5        0.0         0.381 6  
 57651.5        0.0         0.414 6  
 57652.5        0.0         0.446 6  
 57653.5        0.0         0.480 6  
 57654.5        0.0         0.518 6  
 57655.5        0.0         0.557 6  
 57656.5        0.0         0.593 6  
 57657.5        0.0         0.627 6  
 57658.5        0.0         0.667 6  
 57659.5        0.0         0.708 6  
 57660.5        0.0         0.747 6  
 57661.2        0.0         0.777 6  
 57662.6        0.0         0.839 6  
 57663.5        0.0         0.877 6  
 57664.5        0.0         0.917 6  
 57665.5        0.0         0.958 6  
 57666.5        0.0         1.002 6  
 57667.5        0.0         1.047 6  
 57668.5        0.0         1.094 6  
 57669.5        0.0         1.140 6  
 57670.5        0.0         1.184 6  
 57671.5        0.0         1.230 6  
 57672.5        0.0         1.275 6  
 57673.5        0.0         1.321 6  
 57674.5        0.0         1.371 6  
 57675.5        0.0         1.414 6  
 57676.5        0.0         1.462 6  
 57677.5        0.0         1.504 6  
 57678.5        0.0         1.551 6  
 57679.5        0.0         1.601 6  
 57680.5        0.0         1.649 6  
 57681.5        0.0         1.695 6  
 57682.5        0.0         1.743 6  
 57683.5        0.0         1.791 6  
 57684.5        0.0         1.836 6  
 57685.5        0.0         1.883 6  
 57686.5        0.0         1.929 6  
 57687.5        0.0         1.979 6  
 57688.5        0.0         2.024 6  
 57689.5        0.0         2.071 6  
 57690.5        0.0         2.116 6  
 57691.5        0.0         2.163 6  
 57692.2        0.0         2.198 6  
 57693.6        0.0         2.260 6  
 57694.5        0.0         2.301 6  
 57695.5        0.0         2.347 6  
 57696.5        0.0         2.393 6  
 57697.5        0.0         2.437 6  
 57698.5        0.0         2.479 6  
 57699.5        0.0         2.524 6  
 57700.5        0.0         2.564 6  
 57701.5        0.0         2.604 6  
 57702.5        0.0         2.643 6  
 57703.5        0.0         2.684 6  
 57704.5        0.0         2.724 6  
 57705.5        0.0         2.765 6  
 57706.5        0.0         2.804 6  
 57707.5        0.0         2.843 6  
 57708.5        0.0         2.878 6  
 57709.5        0.0         2.914 6  
 57710.5        0.0         2.951 6  
 57711.5        0.0         2.988 6  
 57712.5        0.0         3.023 6  
 57713.5        0.0         3.055 6  
 57714.5        0.0         3.087 6  
 57715.5        0.0         3.118 6  
 57716.5        0.0         3.149 6  
 57717.5        0.0         3.178 6  
 57718.5        0.0         3.207 6  
